AssessmentYear,AssessmentCategory,RegionalUnitID,UnitType,ShorelineType,ShorelineExposure,Imagery,LengthKM,x_start,y_start,x_end,y_end
2019,Coastal Processes - Shoreline Hardening,LO06,High Energy Nearshore,Natural,Sheltered,Google Earth,1.582935905,-79.33947933,43.62262358,-79.34498272,43.62171892
2019,Coastal Processes - Shoreline Hardening,LO06,High Energy Nearshore,Natural,Lake,Google Earth,2.949125954,-79.34498272,43.62171892,-79.32740608,43.61885189
2019,Coastal Processes - Shoreline Hardening,LO06,High Energy Nearshore,Natural,Sheltered,Google Earth,1.261097157,-79.32740608,43.61885189,-79.3272712,43.61768497
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,Google Earth,0.145677407,-79.31786881,43.65455383,-79.31681113,43.65561517
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,Google Earth,1.102011242,-79.27616241,43.67436767,-79.26927973,43.68180919
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,Google Earth,0.121261563,-79.26927973,43.68180919,-79.2683675,43.68263856
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,Google Earth,0.277693273,-79.2683675,43.68263856,-79.26653025,43.68464141
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,Google Earth,0.766649059,-79.26653025,43.68464141,-79.26059217,43.68984333
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,Google Earth,0.722538474,-79.26059217,43.68984333,-79.25598962,43.69478027
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,Google Earth,0.692980376,-79.22391351,43.71723649,-79.21898477,43.72222595
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,Google Earth,1.351967532,-79.21898477,43.72222595,-79.21321149,43.72739279
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,Google Earth,0.245162215,-79.21321149,43.72739279,-79.21180065,43.72928179
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,Google Earth,4.312563621,-79.21180065,43.72928179,-79.17729666,43.75282625
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,Google Earth,2.774808736,-79.17729666,43.75282625,-79.14839663,43.76404339
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,Google Earth,0.137390672,-79.14839663,43.76404339,-79.14747565,43.76499796
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,Google Earth,0.324079708,-79.14747565,43.76499796,-79.14528337,43.76724215
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,Google Earth,2.046412999,-79.14508,43.76737536,-79.13408075,43.77551199
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake, ,1.795802397,-79.12563169,43.7839548,-79.11876561,43.79269162
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,Google Earth,2.722312432,-78.60935558,43.8987935,-78.57652643,43.89560275
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Sheltered,Google Earth,0.065819752,-78.57653984,43.89624621,-78.5761611,43.89583797
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,Google Earth,0.324308776,-78.5761611,43.89583797,-78.57388057,43.89745334
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Natural,Lake,Google Earth,0.170752871,-78.57388057,43.89745334,-78.57177761,43.89735452
2019,Coastal Processes - Shoreline Hardening,LO09,High Energy Nearshore,Hardened,Lake,Google Earth,0.265382983,-78.57177761,43.89735452,-78.5686255,43.89665467
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Oakville,0.103830662,-79.63727114,43.47161558,-79.63621599,43.47213018
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Oakville,4.306432531,-79.66605732,43.4410665,-79.63727114,43.47161558
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Oakville,0.159524812,-79.63621599,43.47213018,-79.63447547,43.4727952
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Oakville,0.110885505,-79.63447547,43.4727952,-79.6337355,43.47363107
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Oakville,0.164628185,-79.6337355,43.47363107,-79.63210894,43.4744831
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Oakville,0.306663151,-79.63210894,43.4744831,-79.62928084,43.4762227
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Oakville,0.671491935,-79.62928084,43.4762227,-79.62506242,43.48127086
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Oakville,0.620161569,-79.62506242,43.48127086,-79.62003578,43.48531191
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,0.342092876,-79.62003578,43.48531191,-79.6172543,43.48747183
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Mississauga,0.139157523,-79.6172543,43.48747183,-79.61573209,43.48796081
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,1.512766777,-79.61573209,43.48796081,-79.61559529,43.48893592
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Mississauga,1.686431733,-79.61559529,43.48893592,-79.60419139,43.50038593
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,0.371644421,-79.60419139,43.50038593,-79.60347222,43.50368775
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Mississauga,0.22007306,-79.60347222,43.50368775,-79.60301518,43.50562419
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,1.138856702,-79.60301518,43.50562419,-79.60202058,43.51559872
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Mississauga,0.182939744,-79.60202058,43.51559872,-79.6022372,43.51722875
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Sheltered,MSC Mississauga,1.250464694,-79.6022372,43.51722875,-79.6022207,43.51945496
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Mississauga,0.37397223,-79.60217556,43.52779719,-79.60027655,43.53082098
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,0.14723243,-79.60027655,43.53082098,-79.59973916,43.53208751
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Mississauga,0.089469194,-79.59973916,43.53208751,-79.5994901,43.53286872
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,0.989894972,-79.6022207,43.51945496,-79.60217556,43.52779719
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,0.952612793,-79.5994901,43.53286872,-79.59389361,43.53962842
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Mississauga,0.142144176,-79.59389361,43.53962842,-79.59228446,43.53961454
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,1.353470273,-79.59228446,43.53961454,-79.58150489,43.54715475
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Sheltered,MSC Mississauga,1.707772628,-79.58150489,43.54715475,-79.57641242,43.54738204
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,2.75888375,-79.57641242,43.54738204,-79.5658276,43.56383001
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Mississauga,0.146121091,-79.5658276,43.56383001,-79.56423704,43.56409022
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,0.494307,-79.56423704,43.56409022,-79.56045466,43.56291413
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Sheltered,MSC Mississauga,0.158645704,-79.56045466,43.56291413,-79.56211263,43.5636423
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Sheltered,MSC Mississauga,0.909366163,-79.56211263,43.5636423,-79.56165742,43.56499799
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Sheltered,MSC Mississauga,0.300948762,-79.56165742,43.56499799,-79.55996098,43.56345227
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Mississauga,0.734634718,-79.5557833,43.56303234,-79.55212749,43.56880162
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,1.477983221,-79.54442729,43.570543,-79.54364596,43.58054239
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Toronto,0.505383046,-79.54364596,43.58054239,-79.54142588,43.58476718
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,2.079800959,-79.53988948,43.58624416,-79.51725974,43.590555
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Toronto,0.150818443,-79.51725974,43.590555,-79.51621017,43.58953398
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,5.124638138,-79.51711271,43.58857244,-79.48721059,43.61198235
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,0.219053112,-79.4841765,43.6131954,-79.4827383,43.6130011
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Natural,Lake,MSC Toronto,0.168262687,-79.4827383,43.6130011,-79.4808219,43.6134775
2019,Coastal Processes - Shoreline Hardening,LO04,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,0.237830679,-79.4808219,43.6134775,-79.4790531,43.6119837
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Lake,MSC Toronto,0.141558306,-79.4790531,43.6119837,-79.47937678,43.61314899
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Lake,MSC Toronto,0.158049597,-79.47937678,43.61314899,-79.47859079,43.61442662
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Lake,MSC Toronto,0.237951948,-79.47859079,43.61442662,-79.47758826,43.61512257
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Lake,MSC Toronto,0.34525671,-79.47758826,43.61512257,-79.47539388,43.61766927
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.220417008,-79.47539388,43.61766927,-79.47648424,43.61768431
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Sheltered,MSC Toronto,0.314016102,-79.47648424,43.61768431,-79.47859086,43.61887056
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.358949853,-79.47859086,43.61887056,-79.4772705,43.6196726
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Sheltered,MSC Toronto,0.154082686,-79.4772705,43.6196726,-79.47899893,43.62015367
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.202866889,-79.47899893,43.62015367,-79.48016771,43.62141507
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Sheltered,MSC Toronto,0.610088197,-79.48016771,43.62141507,-79.47535859,43.61901627
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Lake,MSC Toronto,0.292173694,-79.47535859,43.61901627,-79.47465197,43.62068672
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Lake,MSC Toronto,0.28932938,-79.47465197,43.62068672,-79.47231743,43.62249751
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Lake,MSC Toronto,0.709683426,-79.47231743,43.62249751,-79.47192276,43.62501557
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Sheltered,MSC Toronto,0.241651484,-79.47192276,43.62501557,-79.47288492,43.62335958
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.674976128,-79.47288492,43.62335958,-79.47630721,43.62584565
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Lake,MSC Toronto,0.808810535,-79.47630721,43.62584565,-79.4707832,43.6309537
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.292466645,-79.4707832,43.6309537,-79.47347507,43.63271477
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Sheltered,MSC Toronto,0.926719094,-79.47081926,43.63201243,-79.46139309,43.63643415
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.155796356,-79.46139309,43.63643415,-79.45955271,43.63678804
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Sheltered,MSC Toronto,0.301720769,-79.45955271,43.63678804,-79.4559736,43.63736578
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.182553475,-79.4559736,43.63736578,-79.45376443,43.6373096
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Sheltered,MSC Toronto,0.459365535,-79.45376443,43.6373096,-79.44825057,43.63660871
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.529991068,-79.44825057,43.63660871,-79.44267082,43.63489115
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Natural,Sheltered,MSC Toronto,0.176915108,-79.44267082,43.63489115,-79.44059651,43.63468976
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,2.265502959,-79.44059651,43.63468976,-79.42271213,43.62909247
2019,Coastal Processes - Shoreline Hardening,LO05,High Energy Nearshore,Hardened,Lake,MSC Toronto,0.430892574,-79.42271213,43.62909247,-79.42013512,43.62679649
2019,Coastal Processes - Shoreline Hardening,LO06,High Energy Nearshore,Hardened,Lake,MSC Toronto,0.423704085,-79.42013512,43.62679649,-79.41502837,43.62643991
2019,Coastal Processes - Shoreline Hardening,LO06,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.794910331,-79.41502837,43.62643991,-79.41556712,43.62690478
2019,Coastal Processes - Shoreline Hardening,LO06,High Energy Nearshore,Hardened,Lake,MSC Toronto,0.868955027,-79.41556712,43.62690478,-79.40943988,43.63104586
2019,Coastal Processes - Shoreline Hardening,LO06,High Energy Nearshore,Hardened,Sheltered,MSC Toronto,5.140306319,-79.37960219,43.6380535,-79.3836802,43.63765861
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,0.899271199,-79.31681113,43.65561517,-79.31068968,43.65667735
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.360504656,-79.31068968,43.65667735,-79.30961594,43.65823386
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Sheltered,MSC Toronto,0.333558434,-79.30961594,43.65823386,-79.30700974,43.65690585
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.141813429,-79.30700974,43.65690585,-79.3083515,43.65621598
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Sheltered,MSC Toronto,0.1061936,-79.3083515,43.65621598,-79.30940788,43.65596286
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.160798026,-79.30940788,43.65596286,-79.3112095,43.6558513
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,1.412175523,-79.3112095,43.6558513,-79.30621834,43.66040139
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,MSC Toronto,0.616757934,-79.30621834,43.66040139,-79.30231869,43.66497345
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,0.305377568,-79.30231869,43.66497345,-79.29891806,43.66561261
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,MSC Toronto,0.137322021,-79.29891806,43.66561261,-79.29731701,43.665413
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,0.24936875,-79.29731701,43.665413,-79.29470422,43.66631466
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,MSC Toronto,0.196178834,-79.29470422,43.66631466,-79.2929902,43.66745699
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,MSC Toronto,0.480711401,-79.24334462,43.70177358,-79.23864205,43.70250925
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,1.052642065,-79.23864205,43.70250925,-79.23395844,43.70540832
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Sheltered,MSC Toronto,0.589121379,-79.23395844,43.70540832,-79.23324769,43.70539974
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,0.788434763,-79.23324769,43.70539974,-79.22757872,43.70729866
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Lake,MSC Toronto,0.739249083,-79.22617652,43.70728684,-79.2258781,43.71264008
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake,MSC Toronto,0.543466152,-79.2258781,43.71264008,-79.22391351,43.71723649
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Natural,Lake, ,0.219231631,-79.11876561,43.79269162,-79.1178186,43.79419862
2019,Coastal Processes - Shoreline Hardening,LO07,Moderate Energy Nearshore,Hardened,Sheltered, ,0.049290861,-79.11826723,43.79468842,-79.117689,43.79459647
